발전기명,년월일,설비용량(MW),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
영암에프원태양광b,2021-03-22,13.296,0,0,0,0,0,0,0,1392000,4713600,7776000,10032000,11337600,11548800,11443200,10444800,8380800,5654400,2457600,288000,0,0,0,0,0
영암에프원태양광b,2021-03-23,13.296,0,0,0,0,0,0,19200,1036800,3388800,6595200,8995200,10272000,10761600,10569600,9648000,7814400,5260800,2323200,278400,0,0,0,0,0
영암에프원태양광b,2021-03-24,13.296,0,0,0,0,0,0,19200,1027200,1824000,5740800,8236800,7910400,8496000,10819200,9110400,7632000,5068800,1574400,518400,0,0,0,0,0
영암에프원태양광b,2021-03-25,13.296,0,0,0,0,0,0,38400,1171200,3782400,7171200,8976000,10233600,11040000,10819200,10012800,8265600,5644800,2563200,316800,0,0,0,0,0
영암에프원태양광b,2021-03-26,13.296,0,0,0,0,0,0,0,364800,1766400,7267200,9158400,9638400,9321600,9542400,9129600,8025600,4924800,1622400,355200,0,0,0,0,0
영암에프원태양광b,2021-03-27,13.296,0,0,0,0,0,0,9600,451200,1084800,1132800,1152000,1344000,2352000,1660800,700800,249600,57600,0,0,0,0,0,0,0
영암에프원태양광b,2021-03-28,13.296,0,0,0,0,0,0,9600,604800,2025600,2524800,2841600,4867200,8851200,9225600,9705600,7776000,5097600,2140800,288000,0,0,0,0,0
영암에프원태양광b,2021-03-29,13.296,0,0,0,0,0,0,28800,748800,2380800,4867200,6998400,8294400,8918400,8860800,8112000,6153600,4051200,1372800,307200,0,0,0,0,0
영암에프원태양광b,2021-03-30,13.296,0,0,0,0,0,0,48000,921600,1824000,2294400,7257600,9763200,10272000,10243200,9772800,8236800,5731200,2649600,355200,0,0,0,0,0
영암에프원태양광b,2021-03-31,13.296,0,0,0,0,0,0,96000,1363200,4329600,7411200,9168000,9571200,10243200,9955200,8726400,6969600,4857600,1564800,201600,0,0,0,0,0
영암에프원태양광b,2021-04-01,13.296,0,0,0,0,0,0,76800,700800,1987200,4521600,5424000,5347200,3206400,2668800,2544000,2284800,1363200,508800,96000,0,0,0,0,0
영암에프원태양광b,2021-04-02,13.296,0,0,0,0,0,0,48000,710400,3801600,4531200,7939200,5990400,7507200,5980800,4982400,3283200,2524800,1046400,96000,0,0,0,0,0
영암에프원태양광b,2021-04-03,13.296,0,0,0,0,0,0,67200,844800,806400,1353600,1507200,1036800,864000,691200,700800,249600,326400,124800,0,0,0,0,0,0
영암에프원태양광b,2021-04-04,13.296,0,0,0,0,0,0,0,153600,816000,854400,1113600,1046400,1843200,1843200,1660800,1161600,1478400,720000,19200,0,0,0,0,0
영암에프원태양광b,2021-04-05,13.296,0,0,0,0,0,0,134400,1881600,5059200,7920000,9868800,10992000,11385600,11097600,10262400,8515200,5913600,2784000,412800,0,0,0,0,0
영암에프원태양광b,2021-04-06,13.296,0,0,0,0,0,0,9600,528000,2044800,5692800,8620800,10790400,11577600,11241600,10243200,8515200,5923200,2774400,422400,0,0,0,0,0
영암에프원태양광b,2021-04-07,13.296,0,0,0,0,0,0,182400,1920000,4838400,7564800,9571200,10713600,11184000,11107200,10185600,8236800,5644800,2572800,422400,0,0,0,0,0
영암에프원태양광b,2021-04-08,13.296,0,0,0,0,0,0,134400,1593600,4320000,7622400,9254400,10617600,11596800,11443200,10396800,8572800,6019200,2899200,460800,0,0,0,0,0
영암에프원태양광b,2021-04-09,13.296,0,0,0,0,0,0,307200,1776000,4406400,6633600,9312000,10070400,10800000,10588800,9782400,7891200,5452800,2572800,460800,0,0,0,0,0
영암에프원태양광b,2021-04-10,13.296,0,0,0,0,0,0,278400,1929600,4665600,6508800,7632000,8899200,10233600,10022400,8956800,7680000,5299200,2467200,451200,0,0,0,0,0
영암에프원태양광b,2021-04-11,13.296,0,0,0,0,0,0,278400,1708800,4838400,7401600,9312000,10464000,10896000,10598400,9782400,8044800,5395200,2419200,470400,0,0,0,0,0
영암에프원태양광b,2021-04-12,13.296,0,0,0,0,0,0,211200,624000,835200,1728000,1526400,1132800,585600,480000,528000,729600,576000,96000,0,0,0,0,0,0
영암에프원태양광b,2021-04-13,13.296,0,0,0,0,0,0,0,172800,633600,2784000,6028800,5020800,4262400,4147200,3532800,3619200,3513600,3072000,614400,0,0,0,0,0
영암에프원태양광b,2021-04-14,13.296,0,0,0,0,0,0,211200,2054400,4944000,7833600,10531200,11731200,12153600,11769600,10752000,8937600,6307200,3062400,518400,0,0,0,0,0
영암에프원태양광b,2021-04-15,13.296,0,0,0,0,0,0,374400,2217600,5088000,6556800,9667200,9388800,8006400,7824000,6844800,6604800,5884800,2985600,518400,0,0,0,0,0
영암에프원태양광b,2021-04-16,13.296,0,0,0,0,0,0,115200,844800,816000,4080000,5529600,6681600,8265600,8937600,8256000,5990400,3216000,1488000,336000,0,0,0,0,0
영암에프원태양광b,2021-04-17,13.296,0,0,0,0,0,0,336000,1526400,4156800,7113600,9340800,9417600,10828800,11347200,10742400,8928000,6163200,2976000,528000,0,0,0,0,0
영암에프원태양광b,2021-04-18,13.296,0,0,0,0,0,0,345600,2256000,5404800,8160000,10060800,11193600,11865600,11548800,10358400,8534400,5923200,2908800,566400,0,0,0,0,0
영암에프원태양광b,2021-04-19,13.296,0,0,0,0,0,0,364800,1910400,5481600,8016000,9936000,11059200,11424000,11088000,10089600,8361600,5884800,2860800,547200,0,0,0,0,0
영암에프원태양광b,2021-04-20,13.296,0,0,0,0,0,0,384000,2390400,5145600,7680000,9417600,10396800,10915200,10636800,9763200,7948800,5491200,2659200,528000,0,0,0,0,0
영암에프원태양광b,2021-04-21,13.296,0,0,0,0,0,0,422400,1900800,2793600,5232000,6758400,9648000,10224000,6892800,3993600,4896000,2784000,1238400,288000,0,0,0,0,0
영암에프원태양광b,2021-04-22,13.296,0,0,0,0,0,0,105600,748800,1555200,2016000,2208000,1718400,1603200,2025600,1660800,1065600,1219200,1296000,393600,0,0,0,0,0
영암에프원태양광b,2021-04-23,13.296,0,0,0,0,0,0,268800,1334400,2582400,6182400,8937600,8486400,9744000,9148800,10070400,6249600,5107200,1603200,384000,0,0,0,0,0
영암에프원태양광b,2021-04-24,13.296,0,0,0,0,0,0,307200,1948800,4809600,7056000,9417600,8764800,10608000,7276800,6412800,6662400,5635200,2880000,470400,0,0,0,0,0
영암에프원태양광b,2021-04-25,13.296,0,0,0,0,0,0,460800,2467200,5270400,7641600,9312000,10281600,10665600,10416000,9235200,7584000,5385600,2697600,652800,0,0,0,0,0
영암에프원태양광b,2021-04-26,13.296,0,0,0,0,0,0,576000,2524800,4857600,7238400,9033600,9724800,10128000,10617600,9696000,7939200,5548800,2582400,681600,0,0,0,0,0
영암에프원태양광b,2021-04-27,13.296,0,0,0,0,0,0,297600,1478400,2265600,2880000,3676800,3427200,4291200,4022400,7795200,6009600,3360000,1363200,220800,0,0,0,0,0
영암에프원태양광b,2021-04-28,13.296,0,0,0,0,0,0,566400,1459200,912000,4425600,7228800,8524800,8822400,8112000,7008000,6604800,4224000,1536000,412800,0,0,0,0,0
영암에프원태양광b,2021-04-29,13.296,0,0,0,0,0,0,441600,2198400,4281600,7219200,9225600,10166400,10512000,10166400,9004800,7382400,5097600,2448000,633600,9600,0,0,0,0
영암에프원태양광b,2021-04-30,13.296,0,0,0,0,0,0,518400,2601600,5625600,8179200,9955200,11059200,11443200,11222400,9696000,8496000,6009600,2467200,345600,0,0,0,0,0
영암에프원태양광b,2021-05-01,13.296,0,0,0,0,0,0,19200,691200,2755200,4627200,7584000,10771200,11913600,10512000,10435200,8640000,5971200,2956800,681600,9600,0,0,0,0
영암에프원태양광b,2021-05-02,13.296,0,0,0,0,0,0,499200,1910400,4790400,7094400,5769600,9235200,11760000,11366400,10387200,8726400,6230400,3158400,652800,9600,0,0,0,0
영암에프원태양광b,2021-05-03,13.296,0,0,0,0,0,0,595200,2870400,5808000,8227200,9830400,10752000,10953600,10723200,9609600,7756800,4262400,1708800,739200,19200,0,0,0,0
영암에프원태양광b,2021-05-04,13.296,0,0,0,0,0,0,182400,652800,1344000,2006400,5193600,2150400,2208000,969600,950400,710400,336000,115200,9600,0,0,0,0,0
영암에프원태양광b,2021-05-05,13.296,0,0,0,0,0,0,576000,2620800,5750400,8112000,9648000,10684800,11126400,10828800,9916800,8313600,5952000,3043200,480000,48000,0,0,0,0
영암에프원태양광b,2021-05-06,13.296,0,0,0,0,0,0,681600,2908800,5788800,8044800,8553600,7977600,6614400,6201600,6652800,3628800,1881600,969600,508800,9600,0,0,0,0
영암에프원태양광b,2021-05-07,13.296,0,0,0,0,0,0,518400,2476800,4732800,6921600,5923200,2400000,3350400,1267200,2918400,6355200,4838400,2457600,691200,9600,0,0,0,0
영암에프원태양광b,2021-05-08,13.296,0,0,0,0,0,9600,835200,2784000,5126400,7276800,8496000,9849600,9024000,9091200,5443200,3129600,1420800,652800,326400,9600,0,0,0,0
영암에프원태양광b,2021-05-09,13.296,0,0,0,0,0,0,720000,2880000,5500800,7718400,9302400,10118400,10483200,10147200,9369600,7756800,5424000,2755200,777600,28800,0,0,0,0
영암에프원태양광b,2021-05-10,13.296,0,0,0,0,0,0,182400,1104000,2726400,5308800,3427200,6144000,7593600,5760000,3417600,3100800,2611200,1392000,720000,38400,0,0,0,0
영암에프원태양광b,2021-05-11,13.296,0,0,0,0,0,0,537600,2006400,3628800,4857600,5433600,5059200,4512000,3772800,2889600,2918400,2102400,931200,259200,0,0,0,0,0
영암에프원태양광b,2021-05-12,13.296,0,0,0,0,0,0,576000,2659200,5366400,7555200,9024000,9811200,10012800,9139200,8611200,5462400,5001600,2688000,777600,28800,0,0,0,0
영암에프원태양광b,2021-05-13,13.296,0,0,0,0,0,28800,691200,2572800,5184000,7276800,8601600,9897600,10281600,9916800,9187200,7372800,4992000,1718400,652800,38400,0,0,0,0
영암에프원태양광b,2021-05-14,13.296,0,0,0,0,0,0,691200,2083200,3830400,5712000,7123200,7584000,7382400,5788800,4905600,4627200,2361600,1516800,384000,19200,0,0,0,0
영암에프원태양광b,2021-05-15,13.296,0,0,0,0,0,0,38400,230400,1526400,2659200,1833600,1977600,1814400,4512000,5222400,4656000,3062400,307200,86400,0,0,0,0,0
영암에프원태양광b,2021-05-16,13.296,0,0,0,0,0,0,28800,787200,921600,259200,604800,2697600,2102400,2227200,643200,585600,249600,28800,0,0,0,0,0,0
영암에프원태양광b,2021-05-17,13.296,0,0,0,0,0,0,144000,662400,1334400,2304000,1708800,979200,1574400,3446400,5136000,2870400,2649600,1036800,729600,9600,0,0,0,0
영암에프원태양광b,2021-05-18,13.296,0,0,0,0,0,0,307200,940800,2841600,4627200,8064000,6403200,10156800,9974400,9705600,8188800,5750400,3216000,1017600,67200,0,0,0,0
영암에프원태양광b,2021-05-19,13.296,0,0,0,0,0,28800,681600,2899200,5827200,8044800,9302400,10080000,9542400,8486400,7065600,6172800,3955200,2256000,624000,38400,0,0,0,0
영암에프원태양광b,2021-05-20,13.296,0,0,0,0,0,0,28800,384000,739200,1296000,1526400,1382400,1756800,1555200,1440000,1296000,940800,537600,326400,0,0,0,0,0
영암에프원태양광b,2021-05-21,13.296,0,0,0,0,0,9600,518400,2620800,4531200,7843200,9926400,10540800,10992000,10425600,9744000,8073600,5875200,3062400,633600,67200,0,0,0,0
영암에프원태양광b,2021-05-22,13.296,0,0,0,0,0,19200,777600,2582400,5404800,7670400,9264000,10329600,10761600,10377600,9456000,7862400,5644800,2985600,902400,67200,0,0,0,0
영암에프원태양광b,2021-05-23,13.296,0,0,0,0,0,57600,796800,2832000,4809600,6700800,9446400,9100800,9628800,9955200,9100800,7171200,3024000,1411200,556800,38400,0,0,0,0
영암에프원태양광b,2021-05-24,13.296,0,0,0,0,0,0,345600,1651200,2534400,6480000,9302400,10531200,9907200,9235200,9667200,8073600,5865600,3456000,1372800,76800,0,0,0,0
영암에프원태양광b,2021-05-25,13.296,0,0,0,0,0,19200,748800,1344000,1555200,4454400,8908800,10771200,11462400,11212800,10166400,8284800,5251200,3331200,1094400,76800,0,0,0,0
영암에프원태양광b,2021-05-26,13.296,0,0,0,0,0,9600,307200,1363200,2524800,5184000,6441600,5385600,2496000,3523200,3667200,2352000,1228800,681600,220800,0,0,0,0,0
영암에프원태양광b,2021-05-27,13.296,0,0,0,0,0,9600,249600,412800,988800,1507200,3014400,5760000,6364800,6931200,5366400,6662400,5721600,3148800,902400,76800,0,0,0,0
영암에프원태양광b,2021-05-28,13.296,0,0,0,0,0,38400,777600,2428800,2505600,6240000,5443200,1737600,585600,1113600,8150400,7968000,5952000,3283200,854400,76800,0,0,0,0
영암에프원태양광b,2021-05-29,13.296,0,0,0,0,0,38400,672000,2678400,5587200,7804800,9254400,10022400,10358400,10233600,9340800,7785600,5558400,3033600,902400,86400,0,0,0,0
영암에프원태양광b,2021-05-30,13.296,0,0,0,0,0,38400,748800,2265600,5232000,7353600,8832000,9734400,10060800,9840000,8908800,7459200,5347200,2822400,854400,67200,0,0,0,0
영암에프원태양광b,2021-05-31,13.296,0,0,0,0,0,28800,681600,2524800,5107200,7190400,8764800,9696000,9916800,9619200,8726400,7392000,5347200,2928000,873600,86400,0,0,0,0
영암에프원태양광b,2021-06-01,13.296,0,0,0,0,0,48000,796800,2553600,4924800,6384000,7833600,9974400,9868800,9734400,7968000,6662400,5558400,2947200,873600,96000,0,0,0,0
영암에프원태양광b,2021-06-02,13.296,0,0,0,0,0,9600,537600,1881600,2611200,5817600,7449600,9264000,6614400,6624000,5107200,4963200,4454400,2995200,844800,76800,0,0,0,0
영암에프원태양광b,2021-06-03,13.296,0,0,0,0,0,0,76800,460800,1104000,1382400,1430400,1353600,2236800,1248000,1478400,854400,700800,355200,134400,0,0,0,0,0
영암에프원태양광b,2021-06-04,13.296,0,0,0,0,0,19200,672000,2995200,6153600,8275200,9523200,10070400,10579200,10684800,8841600,8409600,6307200,3148800,1180800,172800,0,0,0,0
영암에프원태양광b,2021-06-05,13.296,0,0,0,0,0,38400,556800,1171200,2035200,3052800,5308800,7660800,8025600,9052800,8860800,7420800,5424000,3024000,1142400,124800,0,0,0,0
영암에프원태양광b,2021-06-06,13.296,0,0,0,0,0,57600,710400,2467200,5011200,7190400,8620800,9264000,8294400,6835200,8390400,6960000,5020800,2764800,864000,96000,0,0,0,0
영암에프원태양광b,2021-06-07,13.296,0,0,0,0,0,48000,720000,2448000,4848000,6864000,7612800,4569600,4560000,7382400,7123200,6547200,4732800,2716800,998400,86400,0,0,0,0
영암에프원태양광b,2021-06-08,13.296,0,0,0,0,0,67200,1094400,2611200,5241600,7344000,8236800,9552000,9792000,9484800,7651200,6336000,4953600,2793600,1084800,124800,0,0,0,0
영암에프원태양광b,2021-06-09,13.296,0,0,0,0,0,28800,643200,2688000,5222400,7142400,8822400,9600000,9955200,9379200,8188800,6432000,4032000,3360000,902400,86400,0,0,0,0
영암에프원태양광b,2021-06-10,13.296,0,0,0,0,0,9600,748800,2524800,2707200,3187200,3840000,3340800,3542400,3139200,2659200,1699200,643200,268800,192000,0,0,0,0,0
영암에프원태양광b,2021-06-11,13.296,0,0,0,0,0,0,288000,835200,1872000,3139200,6835200,6374400,6960000,9072000,8918400,7555200,5635200,3168000,1209600,105600,0,0,0,0
영암에프원태양광b,2021-06-12,13.296,0,0,0,0,0,48000,825600,2419200,3878400,5452800,5548800,8188800,9532800,7958400,8563200,5347200,4761600,2976000,1123200,172800,0,0,0,0
영암에프원태양광b,2021-06-13,13.296,0,0,0,0,0,0,384000,1027200,3532800,6969600,8044800,9033600,9388800,9148800,8304000,6480000,5097600,2832000,969600,134400,0,0,0,0
영암에프원태양광b,2021-06-14,13.296,0,0,0,0,0,0,355200,1948800,3715200,5606400,4329600,2860800,7036800,7113600,5078400,3369600,3196800,2323200,979200,153600,0,0,0,0
영암에프원태양광b,2021-06-15,13.296,0,0,0,0,0,0,134400,355200,566400,940800,1824000,1862400,2227200,2304000,1152000,950400,595200,614400,470400,9600,0,0,0,0
영암에프원태양광b,2021-06-16,13.296,0,0,0,0,0,19200,796800,2908800,4742400,5059200,8582400,8294400,7238400,7833600,4444800,3667200,2870400,422400,153600,0,0,0,0,0
영암에프원태양광b,2021-06-17,13.296,0,0,0,0,0,0,374400,1987200,4579200,7392000,3734400,2496000,7123200,3868800,3321600,3302400,691200,172800,124800,19200,0,0,0,0
영암에프원태양광b,2021-06-18,13.296,0,0,0,0,0,0,67200,326400,547200,1027200,3225600,3465600,5308800,3206400,3840000,2793600,1641600,998400,499200,38400,0,0,0,0
영암에프원태양광b,2021-06-19,13.296,0,0,0,0,0,48000,787200,2371200,5059200,6825600,8179200,10051200,10358400,10176000,9024000,7756800,5740800,3216000,1027200,144000,0,0,0,0
영암에프원태양광b,2021-06-20,13.296,0,0,0,0,0,28800,643200,2380800,3715200,6787200,7996800,9628800,8697600,9571200,9206400,7267200,4108800,2956800,1065600,240000,0,0,0,0
영암에프원태양광b,2021-06-21,13.296,0,0,0,0,0,0,595200,1881600,4896000,6892800,7670400,6931200,8976000,7257600,6307200,6748800,5308800,3062400,1334400,105600,0,0,0,0
영암에프원태양광b,2021-06-22,13.296,0,0,0,0,0,28800,604800,2246400,4771200,6844800,8592000,9465600,9321600,9302400,8524800,5548800,4348800,2073600,1075200,96000,0,0,0,0
영암에프원태양광b,2021-06-23,13.296,0,0,0,0,0,28800,777600,2294400,2476800,4233600,3993600,7632000,8956800,9379200,8659200,6096000,5308800,2246400,1056000,144000,0,0,0,0
영암에프원태양광b,2021-06-24,13.296,0,0,0,0,0,48000,1113600,1276800,3619200,6979200,7008000,6508800,4723200,3667200,2764800,2486400,2131200,2112000,912000,220800,0,0,0,0
영암에프원태양광b,2021-06-25,13.296,0,0,0,0,0,28800,672000,2313600,4771200,7113600,8649600,9158400,9638400,9110400,8467200,6960000,4176000,2188800,902400,86400,0,0,0,0
영암에프원태양광b,2021-06-26,13.296,0,0,0,0,0,0,105600,1065600,2889600,5836800,6787200,9321600,9657600,9532800,8851200,7065600,5020800,2304000,1113600,124800,0,0,0,0
영암에프원태양광b,2021-06-27,13.296,0,0,0,0,0,28800,864000,2486400,4838400,6950400,8563200,8601600,6643200,4694400,4041600,4137600,3494400,2620800,662400,48000,0,0,0,0
영암에프원태양광b,2021-06-28,13.296,0,0,0,0,0,9600,720000,2160000,3782400,5385600,6729600,4550400,5548800,6998400,5452800,5136000,2323200,2457600,1152000,124800,0,0,0,0
영암에프원태양광b,2021-06-29,13.296,0,0,0,0,0,19200,547200,1737600,3676800,5164800,5299200,3369600,5289600,8035200,5385600,4560000,3379200,1660800,912000,211200,0,0,0,0
영암에프원태양광b,2021-06-30,13.296,0,0,0,0,0,9600,585600,1488000,3552000,5414400,4444800,8131200,7305600,6979200,7536000,6038400,4886400,2659200,1152000,163200,0,0,0,0
영암에프원태양광b,2021-07-01,13.296,0,0,0,0,0,48000,652800,1929600,5049600,6854400,8688000,9408000,9724800,5961600,8035200,7593600,5404800,3148800,1372800,182400,0,0,0,0
영암에프원태양광b,2021-07-02,13.296,0,0,0,0,0,0,460800,1440000,2841600,4560000,8112000,8812800,8659200,6326400,5126400,2822400,998400,2448000,1046400,144000,0,0,0,0
영암에프원태양광b,2021-07-03,13.296,0,0,0,0,0,9600,259200,259200,748800,777600,1257600,1238400,1555200,892800,336000,374400,115200,0,0,0,0,0,0,0
영암에프원태양광b,2021-07-04,13.296,0,0,0,0,0,0,105600,480000,1305600,1641600,4204800,4579200,4694400,3273600,2256000,1920000,1411200,950400,595200,38400,0,0,0,0
영암에프원태양광b,2021-07-05,13.296,0,0,0,0,0,0,9600,67200,201600,393600,451200,1036800,1209600,1430400,2035200,979200,691200,393600,28800,0,0,0,0,0
영암에프원태양광b,2021-07-06,13.296,0,0,0,0,0,0,0,0,0,9600,883200,768000,28800,624000,1228800,288000,192000,528000,278400,0,0,0,0,0
영암에프원태양광b,2021-07-07,13.296,0,0,0,0,0,0,57600,441600,1363200,1680000,2217600,2313600,2928000,1737600,1814400,1584000,2044800,1046400,1104000,96000,0,0,0,0
영암에프원태양광b,2021-07-08,13.296,0,0,0,0,0,0,57600,230400,1171200,2486400,1929600,4934400,5030400,4147200,6700800,3388800,2841600,1238400,489600,96000,0,0,0,0
영암에프원태양광b,2021-07-09,13.296,0,0,0,0,0,0,38400,1545600,2764800,2016000,2947200,6796800,5568000,8553600,7305600,6432000,5548800,3129600,1075200,105600,0,0,0,0
영암에프원태양광b,2021-07-10,13.296,0,0,0,0,0,0,326400,1776000,2544000,3859200,3388800,7440000,6134400,4080000,6384000,5433600,1584000,633600,1190400,144000,0,0,0,0
영암에프원태양광b,2021-07-11,13.296,0,0,0,0,0,0,38400,729600,1305600,1718400,3014400,4953600,5088000,8812800,6105600,5337600,3648000,1968000,806400,86400,0,0,0,0
영암에프원태양광b,2021-07-12,13.296,0,0,0,0,0,0,489600,1420800,3868800,5251200,6422400,6528000,3993600,2400000,2198400,4166400,4569600,2198400,1632000,86400,0,0,0,0
영암에프원태양광b,2021-07-13,13.296,0,0,0,0,0,9600,979200,1728000,2582400,4915200,5875200,6259200,7353600,6432000,4924800,4051200,3187200,1564800,662400,48000,0,0,0,0
영암에프원태양광b,2021-07-14,13.296,0,0,0,0,0,0,595200,1737600,2419200,4896000,3129600,3849600,5184000,5164800,5040000,4435200,2822400,1718400,950400,115200,0,0,0,0
영암에프원태양광b,2021-07-15,13.296,0,0,0,0,0,0,297600,1392000,3955200,6403200,5433600,7401600,5097600,6403200,6547200,7612800,5990400,4819200,1584000,230400,0,0,0,0
영암에프원태양광b,2021-07-16,13.296,0,0,0,0,0,0,393600,2092800,4742400,6816000,8505600,9475200,9638400,8851200,7824000,5510400,1200000,67200,0,0,0,0,0,0
영암에프원태양광b,2021-07-17,13.296,0,0,0,0,0,9600,499200,1939200,4560000,5414400,7065600,7161600,7113600,8131200,8217600,3696000,4396800,1200000,643200,57600,0,0,0,0
영암에프원태양광b,2021-07-18,13.296,0,0,0,0,0,9600,412800,1459200,1948800,4108800,3292800,5107200,5664000,2985600,3926400,2889600,1987200,2467200,988800,163200,0,0,0,0
영암에프원태양광b,2021-07-19,13.296,0,0,0,0,0,0,316800,2198400,4665600,6825600,8534400,9792000,10108800,9936000,8966400,7843200,5990400,3513600,806400,76800,0,0,0,0
